,0,1,2,3,4,5,6,7,8,9,cluster
No. 6_M_1.0 _200 _02-13-2025/2109.png,1.4268141769227,7.765041712245129,-4.61745109426114,2.3522842992688053,0.2121833559501409,3.435743751473193,2.8223025034808877,-0.1916082325884884,2.765892532680852,-0.7203224323692508,2
No. 6_M_1.0 _200 _02-13-2025/2110.png,1.43450287542644,7.729019678409388,-4.887314279706497,2.2694881787700574,0.5865774433478252,3.764169197863112,2.7684133866867096,-0.1432984358123619,2.657369698509572,-0.6301912823961386,2
No. 6_M_1.0 _200 _02-13-2025/2111.png,1.425247362813148,7.778224280476481,-4.830309744244259,2.2767094702801285,0.3969646226323124,3.690705195341671,2.525399129180829,0.0136033771213668,2.6598597769004,-0.7188357541227619,2
No. 6_M_1.0 _200 _02-13-2025/2112.png,1.453780651564828,7.75311368245981,-4.764318087037186,2.2684535735307843,0.3528230526169231,3.5329416444904096,2.717035362526259,-0.165445427665885,2.799729543258417,-0.5106227956040401,2
No. 6_M_1.0 _200 _02-13-2025/2113.png,1.4753749274216128,7.749861583819019,-4.846904157416562,2.28104505512584,0.2816989553872249,3.753415030021631,2.786759108980615,-0.0546615880921788,2.701402624474565,-0.4478551722152053,2
No. 6_M_1.0 _200 _02-13-2025/2114.png,1.401615483024142,7.757397480368137,-4.874436913098108,2.35955578968304,0.5443282206870323,3.464360105583882,2.671258517570496,-0.1333909020660346,2.6371413011494877,-0.6222327133150127,2
No. 6_M_1.0 _200 _02-13-2025/2115.png,1.4555818094815942,7.765671688404904,-4.841055960351084,2.2917519025033792,0.394193146429691,3.5298545626026714,2.665675869131558,-0.1023840914626434,2.6905895760531253,-0.5273384161304076,2
No. 6_M_1.0 _200 _02-13-2025/2116.png,1.4660968647432062,7.789547296940682,-4.889785731952591,2.482474169646853,0.5070962162307575,3.4896893468402004,2.62938997487456,-0.0008201807764942,2.669319776303843,-0.3203671464174051,2
No. 6_M_1.0 _200 _02-13-2025/2117.png,1.4467163164908357,7.698775817117479,-4.597128935845772,2.0582668529145223,0.4087901198954444,3.3598410492989874,2.521256323011722,-0.169723600474378,2.7719325308978204,-0.5334932098186724,2
No. 6_M_1.0 _200 _02-13-2025/2118.png,1.4333373896000028,7.752624588953221,-5.083387337920511,2.3749123292842027,0.5164255324928062,3.954375535199574,2.602496746027513,0.0588159880975931,2.6635098943619457,-0.4849224585155431,2
No. 6_M_1.0 _200 _02-13-2025/2119.png,1.414760933892465,7.780678360010818,-4.934412345044576,2.242072336288227,0.2877633919365561,3.647968820382207,2.9270774462792017,-0.1380729054956884,2.597465610870728,-0.42142165967659,2
No. 6_M_1.0 _200 _02-13-2025/2120.png,1.4201409234686757,7.775711656583828,-5.061799851319999,2.1626981660802818,0.4613595055122568,3.7220601451114232,2.58741640983274,-0.0699651339711984,2.669785459753553,-0.5722673341022642,2
No. 6_M_1.0 _200 _02-13-2025/2121.png,1.4234205324205351,7.7574867031461,-4.933055109054828,2.0227546629214967,0.2813102377652887,3.743248189992592,2.8406849231117137,-0.2590581563731833,2.6225635354626986,-0.5010557858292759,2
No. 6_M_1.0 _200 _02-13-2025/2122.png,1.4483524089326565,7.740809061196543,-4.895235311780526,2.2997067283498955,0.5628581960271859,3.506454911752548,2.6793041670068978,-0.1669411109982004,2.65515115107598,-0.5352275441168954,2
No. 6_M_1.0 _200 _02-13-2025/2123.png,1.4474235224031728,7.795170645711781,-4.957876158017702,2.332204029701213,0.3849480693954739,3.4612307285225725,2.4282976180574,0.0322710900491909,2.6696653738524674,-0.4566886076116498,2
No. 6_M_1.0 _200 _02-13-2025/2124.png,1.4757813066763967,7.733740870806773,-4.711239692440717,2.0508446228458137,0.3544174013251311,3.374153865719907,2.619795559851824,-0.3050200290631943,2.6239509327979214,-0.7331255438410731,2
No. 6_M_1.0 _200 _02-13-2025/2125.png,1.5241521482261122,7.772344968297975,-4.795558450932258,2.3822927929374123,0.4167979999384066,3.604668092641102,2.792140705453518,-0.260523660529441,2.49952931080576,-0.369856643098911,2
No. 6_M_1.0 _200 _02-13-2025/2126.png,1.43665899759824,7.74724116099495,-4.706933984861334,2.1329626219750475,0.2976693460760531,3.5094829359772204,2.8125779404628943,-0.1823025098207731,2.586487591159057,-0.5971334210924599,2
No. 6_M_1.0 _200 _02-13-2025/2127.png,1.4491318693025592,7.702503476662832,-4.750541620592812,2.063431268408144,0.510117902075427,3.719304517576037,2.795881508721528,-0.2798067039744492,2.909778433656028,-0.5535774734393315,2
No. 6_M_1.0 _200 _02-13-2025/2128.png,1.4616080156376192,7.796406172204525,-5.100050087629913,2.3924678968845505,0.2858374128555372,3.748631993870221,2.861877769160561,0.0621618739138014,2.5578639292962637,-0.2915440739893244,2
No. 6_M_1.0 _200 _02-13-2025/2129.png,1.4712423388673157,7.704205541036304,-4.712730535692647,1.8034676500962048,0.5209301096596253,3.3258057806806427,2.668541523147712,-0.2571697786773299,2.669907118315571,-0.6953639761323787,2
No. 6_M_1.0 _200 _02-13-2025/2130.png,1.4123592068504731,7.811320846736081,-5.058473293309068,2.1802831254544817,0.3937064214541808,3.284488299613886,2.706293223671032,0.0337586559205771,2.6295641357287707,-0.3764381749092551,2
No. 6_M_1.0 _200 _02-13-2025/2131.png,1.4268937711525362,7.789415543525582,-5.023890358463924,2.0304603789005853,0.3393497120847595,3.4860761136543896,2.738832911693408,-0.0986197268844799,2.6581476803620028,-0.5642070245686304,2
No. 6_M_1.0 _200 _02-13-2025/2132.png,1.4786242423054157,7.764196056448293,-4.929675995297761,2.2333665428040623,0.3356320784736279,3.650892605516235,2.756986061159123,-0.3707011140509246,2.5401776142476726,-0.4773650745396498,2
No. 6_M_1.0 _200 _02-13-2025/2133.png,1.4017935455825947,7.747498455764697,-4.803225379199382,2.123922707140097,0.2211644880314951,3.759117843780026,3.1412185012061418,-0.2321528641880643,2.543667828381646,-0.3620194878172464,2
No. 6_M_1.0 _200 _02-13-2025/2134.png,1.3816119409397976,7.745229027501516,-4.802618959726895,2.027463988012798,0.2277804406164856,3.6436164516089056,2.709060988891086,-0.2345178877493667,2.763667042559759,-0.7357447427508153,2
No. 6_M_1.0 _200 _02-13-2025/2135.png,1.4000343148981162,7.762862897696804,-4.943816079133948,2.0654639595331927,0.3601380012669928,3.584684718406587,2.785707494003641,-0.0751955900324432,2.911952298329374,-0.5384494332727086,2
No. 6_M_1.0 _200 _02-13-2025/2136.png,1.3529935056285556,7.758876514076363,-4.973538907782707,2.112728136908183,0.3796282344132988,3.7556356287674433,2.7518875933647045,-0.0409268673685287,2.6426764940220524,-0.6434915792684459,2
No. 6_M_1.0 _200 _02-13-2025/2137.png,1.5428577112410542,7.729375294615815,-4.818321636465027,2.096770693258035,0.4490356302976481,3.2442005144139943,2.584102792584968,-0.2670688114470296,2.836752392930596,-0.3744918892988464,2
No. 6_M_1.0 _200 _02-13-2025/2138.png,1.3771455948498623,7.78991368720375,-5.16502790671039,2.2325522593004807,0.5809767537598285,3.632375547406819,2.611689551344179,0.0683018260736156,2.862934997531328,-0.2291772070890336,2
No. 6_M_1.0 _200 _02-13-2025/2139.png,1.4610452641819194,7.785075987895485,-4.985526678086432,2.2176445914386766,0.4890720849919425,3.3733480503838944,2.439146060732966,-0.1741997021603918,2.703860956900164,-0.5126414386207909,2
No. 6_M_1.0 _200 _02-13-2025/2140.png,1.4612844435485233,7.773109168324639,-5.004354046400792,2.1918811951814785,0.287658335437019,3.768680051661772,2.664233200283256,0.005377330659015,2.6972286938380696,-0.340472592212268,2
No. 6_M_1.0 _200 _02-13-2025/2141.png,1.4487214002795443,7.795535001449537,-5.0829966526068775,2.181808926368444,0.3614372145610014,3.6396213265038906,2.9318111370361115,-0.1023604935448858,2.578210563741081,-0.2184775456628374,2
No. 6_M_1.0 _200 _02-13-2025/2142.png,1.446932049360708,7.737979952637527,-4.816747900585906,2.0762067222143488,0.4205088817485496,3.587608771133171,2.7734705097814305,-0.2705445310798238,2.79300113868035,-0.3055030933779572,2
No. 6_M_1.0 _200 _02-13-2025/2143.png,1.486273584944179,7.773597270860346,-4.8182794104209465,2.451749457250413,0.3453561603836688,3.703910319902853,2.824376412571766,-0.1334993722416033,2.7717613163035253,-0.2801282308045172,2
No. 6_M_1.0 _200 _02-13-2025/2144.png,1.4475458235167649,7.773316130560477,-4.995501333916661,2.425568548551827,0.2119073073385013,3.696911218011005,2.8968002333066467,-0.0286671454934976,2.655769012233119,-0.4647305273985538,2
No. 6_M_1.0 _200 _02-13-2025/2145.png,1.4907272768030797,7.716668754991877,-4.83669572938304,2.2340149515682497,0.376177159798754,3.845960627645612,3.029341660548652,-0.3874812595058863,2.661926232250708,-0.3034268353159282,2
No. 6_M_1.0 _200 _02-13-2025/2146.png,1.4210340946808104,7.784537794290051,-4.929447682683477,2.0304544156222457,0.5770780501853947,3.491537277630373,2.633669530093916,-0.0728085668608775,2.606211702094695,-0.3669397176666777,2
No. 6_M_1.0 _200 _02-13-2025/2147.png,1.458641877525105,7.786274060473019,-5.1023008095196944,2.4141245616334404,0.3752881065497018,3.5954939721187067,2.8492228472483863,-0.0482066811973451,2.621193641878754,-0.2478718153628707,2
No. 6_M_1.0 _200 _02-13-2025/2148.png,1.4288976836031615,7.756855713445582,-5.0556641986634485,2.40754319112282,0.5056066357982036,3.681078301380639,2.590485915173752,-0.1508867020331692,2.7689339014522245,-0.5018104337227307,2
No. 6_M_1.0 _200 _02-13-2025/2149.png,1.5575642267501664,7.748804033514975,-4.746118744767685,2.2982100726718206,0.2294937709038871,3.3228693245346497,2.713901321834029,-0.1863349513736478,2.754480024135355,-0.2244443630104686,2
No. 6_M_1.0 _200 _02-13-2025/2150.png,1.3919733738178754,7.799205878169326,-5.011503924101159,2.406524933599969,0.4183326650033629,3.5393223960870337,2.5807058076080818,-0.0461215603661413,2.5271418755636192,-0.3512722950426055,2
No. 6_M_1.0 _200 _02-13-2025/2151.png,1.5163330044461114,7.746070649653078,-4.830978003452556,2.1283949310451016,0.2784331648096252,3.1972666149387434,2.639313770262351,-0.0455830218803141,2.903235248095844,-0.2021300288859351,2
No. 6_M_1.0 _200 _02-13-2025/2152.png,1.5018674211065708,7.821418126466535,-5.005569770694036,2.282617612147554,0.1956313218802705,3.4200394679675377,2.6750134244802,-0.1176751875556707,2.5398997001899843,-0.2510327032250912,2
No. 6_M_1.0 _200 _02-13-2025/2153.png,1.4606067347571132,7.781641133849472,-4.89357401577916,2.2928491484815874,0.5050125725289467,3.5804915115851763,2.428811699585922,-0.121612973160297,2.750968804186215,-0.4936784658160349,2
No. 6_M_1.0 _200 _02-13-2025/2154.png,1.48584334797979,7.742745825940725,-5.01524117551219,2.0439766568843183,0.5534389938646154,3.5180381820151654,2.638947084990262,-0.2300628204038242,2.7285109949936874,-0.4198720642245763,2
No. 6_M_1.0 _200 _02-13-2025/2155.png,1.4678275367580849,7.752677281850424,-4.889919188122132,2.3459587805313227,0.6038804346084374,3.4170568260552825,2.881670140374743,-0.1121391237430922,2.6129429094696515,-0.3256949944398108,2
No. 6_M_1.0 _200 _02-13-2025/2156.png,1.5007702895339363,7.734679285200039,-4.706437707591889,2.3948349294665885,0.2781091274812368,3.468221672559228,2.9530519770411243,-0.1132354221574267,2.64095549851056,-0.3081669355301542,2
No. 6_M_1.0 _200 _02-13-2025/2157.png,1.4849612229155404,7.770268604113982,-4.989410132020226,2.311774837170573,0.4109940267742678,3.500395948499926,2.7660581905479456,-0.1955747534753866,2.5867403970432825,-0.118461635304004,2
No. 6_M_1.0 _200 _02-13-2025/2158.png,1.4748434053565918,7.78180954388116,-5.116687013621851,2.26664943651114,0.3182566842967675,3.5063684044559738,2.619453357384607,-0.130519379257926,2.693712596161213,-0.3772452045950927,2
No. 6_M_1.0 _200 _02-13-2025/2159.png,1.4552234214438498,7.772109321533476,-5.040808939138661,2.520002248102294,0.3543486821012847,3.57939745606767,2.7202076269725906,-0.061339984107966,2.692495631199161,-0.2875143295115643,2
No. 6_M_1.0 _200 _02-13-2025/2160.png,1.410650872566103,7.752206417803414,-4.872435944045062,2.209051961911807,0.5053170513701106,3.57595768724331,2.629319530678761,-0.1011797430959946,2.683770702795821,-0.4952557419597567,2
No. 6_M_1.0 _200 _02-13-2025/2161.png,1.4584601216730952,7.717789153615147,-4.664055723126332,2.13338382656304,0.4373571189886043,3.54077632007167,2.960257880123589,-0.336802450880576,2.6742659274491496,-0.351066449059519,2
No. 6_M_1.0 _200 _02-13-2025/2162.png,1.4176275075805576,7.759798728988805,-4.892379404157638,2.066272008681976,0.170275164600774,3.776240182624397,2.7999620091708897,-0.1848359356412938,2.620795441776046,-0.6316668292331982,2
No. 6_M_1.0 _200 _02-13-2025/2163.png,1.4240452279084534,7.754802399236388,-5.085132842351357,2.292514545802064,0.4505132733086388,3.639186053234132,2.560999379822408,-0.0451021538234162,2.7933168002512527,-0.4302567385495157,2
No. 6_M_1.0 _200 _02-13-2025/2164.png,1.4247361033203043,7.807896377500391,-4.678984097026844,2.470145982448349,0.0304746856516278,3.7463478098075296,2.845530018332723,-0.2671622287218209,2.7460627327812857,-0.4243025166109648,2
No. 6_M_1.0 _200 _02-13-2025/2165.png,1.4039203638146294,7.757011356630576,-4.8596580737675295,1.976134740868971,0.342565438693418,3.558613364565245,2.7003559542486326,-0.1503360022521001,2.6723128699105176,-0.5067074530958335,2
No. 6_M_1.0 _200 _02-13-2025/2166.png,1.444764209416021,7.757946332496694,-4.900969969862766,2.313703398557268,0.4736128916107081,3.65511664291283,2.5963819406636537,-0.1180922014548491,2.8089444502030645,-0.4249532591834872,2
No. 6_M_1.0 _200 _02-13-2025/2167.png,1.4657401323117938,7.770660892208145,-4.949487092816331,2.3457614631774844,0.4158678584643231,3.5127638437984263,2.5840492391614407,-0.0933188690330713,2.75482689455856,-0.1786134621951893,2
No. 6_M_1.0 _200 _02-13-2025/2168.png,1.4921437379314826,7.768295348657221,-4.807322235968811,2.4059450861323235,0.2792942028765077,3.383360057629039,2.5839697062979523,-0.2354305360781818,2.775474298639307,-0.1996684975827407,2
No. 6_M_1.0 _200 _02-13-2025/2169.png,1.520449609960454,7.727594882075472,-4.603021802905048,2.139424226220939,0.396951001071657,3.3007428202006626,2.66313692912001,-0.229867313246582,2.833022730137108,-0.4187986816623159,2
No. 6_M_1.0 _200 _02-13-2025/2170.png,1.4601144164624662,7.72202426220313,-4.9862006250162745,2.14482052588512,0.5387875163944029,3.524521837514799,2.82389724130832,-0.2187470797979269,2.65769623966351,-0.2747656880958997,2
No. 6_M_1.0 _200 _02-13-2025/2171.png,1.4422999348465524,7.740445479162291,-4.81052572657905,2.329721459308059,0.3735330402038181,3.571006069709224,2.8056928863957085,-0.1231229262633988,2.783989704703437,-0.4564038536518002,2
No. 6_M_1.0 _200 _02-13-2025/2172.png,1.482737161798248,7.832819687098166,-5.157754705174921,2.379507190455719,0.0082710633509188,3.6805871201267344,2.790346103526232,-0.1354728662870847,2.67690322538358,-0.0585309794406849,2
No. 6_M_1.0 _200 _02-13-2025/2173.png,1.434788552437699,7.770284473607614,-5.064313597256318,2.426034711166988,0.1683504356503986,3.553745577050705,2.965903654243192,-0.0208131041749544,2.72932801106907,-0.2836829803555298,2
No. 6_M_1.0 _200 _02-13-2025/2174.png,1.5881694246602738,7.754456513251309,-4.718838914229307,2.065054697021313,0.3693494022356232,2.900646118262696,2.2629679100373608,-0.207247553152027,2.7545502275486573,-0.317708336896056,2
No. 6_M_1.0 _200 _02-13-2025/2175.png,1.4845893708833977,7.808487983335395,-5.097854288300918,2.4862831946505386,0.354169575276166,3.4890885770731224,2.62037010068908,-0.0899182792615462,2.5662854163037565,-0.2400381586726878,2
No. 6_M_1.0 _200 _02-13-2025/2176.png,1.546768382473526,7.730513346618782,-4.648648660881286,2.4515118368466267,0.4255966712263213,3.6562641763772863,2.714119023134581,-0.2546212795163294,2.8485112886489192,-0.2308005648487139,2
No. 6_M_1.0 _200 _02-13-2025/2177.png,1.4632724028930912,7.787442544722859,-4.77685480671232,2.0718303422818907,0.1292796927357331,3.111211307041712,2.554442370165715,-0.1396957568923458,2.6690693878195915,-0.5070757487048787,2
No. 6_M_1.0 _200 _02-13-2025/2178.png,1.406804193215021,7.763766673774564,-4.933172661412337,2.2592874791959066,0.3375950707201411,3.4570109140138623,2.5000217782765155,-0.0509014773467475,2.728325649055047,-0.4320517818492833,2
No. 6_M_1.0 _200 _02-13-2025/2179.png,1.4299951425826176,7.765506493269232,-5.073266383243739,2.2805385078418023,0.3301689726917152,3.5453592049999685,2.5239802603886705,-0.027612084905817,2.7792977358918645,-0.3028610908880782,2
No. 6_M_1.0 _200 _02-13-2025/2180.png,1.5017566085287033,7.80554220340991,-4.918412413934222,2.504441502986462,0.2381036182674938,3.590620873781006,2.863712266337071,-0.1875504460717634,2.7004725331739348,-0.2399109097475333,2
No. 6_M_1.0 _200 _02-13-2025/2181.png,1.4158583936520062,7.756690070145318,-4.817652889099941,2.3035289929578475,0.0976088662341005,3.7000045298893145,3.0030983498340342,-0.1222475002202587,2.686938896486605,-0.4999224289615471,2
No. 6_M_1.0 _200 _02-13-2025/2182.png,1.4800043586188665,7.781068666384833,-4.867214024975004,2.2811613340856915,0.4184890247118344,3.238628388957092,2.769164315907607,-0.1079598883203143,2.73051757577108,-0.1424471355238685,2
No. 6_M_1.0 _200 _02-13-2025/2183.png,1.4219857839650656,7.731877008273386,-4.9576890854062,2.187618497054901,0.3832829868663099,3.471026948081957,2.774456703765561,-0.0852124903286313,2.647291041698001,-0.3664294215726631,2
No. 6_M_1.0 _200 _02-13-2025/2184.png,1.4695878691772792,7.787440130925173,-5.025917354530503,2.371018426469611,0.215556712446638,3.413606349981684,2.720154299662258,-0.0714552113171214,2.6663108945692366,-0.4823666194707023,2
No. 6_M_1.0 _200 _02-13-2025/2185.png,1.4982472282236143,7.731407726767848,-4.527180965497139,2.3155759993027667,0.2694312898965121,3.4380773575257386,2.6369255831336247,-0.1815057621469682,2.9025773459220394,-0.2678149133823875,2
No. 6_M_1.0 _200 _02-13-2025/2186.png,1.4308980054060063,7.751727438166279,-4.7519712123991775,2.2632092113003246,0.258537472647264,3.406901955366316,2.787551361113596,-0.2170157908627867,2.6095233192042837,-0.400242107026405,2
No. 6_M_1.0 _200 _02-13-2025/2187.png,1.4047116993820277,7.787265840122732,-5.094410728976225,2.124681256968789,0.3089717416905371,3.810496555891616,2.617035922207654,0.1212778451983043,2.7757568770963554,-0.3896764398302468,2
No. 6_M_1.0 _200 _02-13-2025/2188.png,1.4697207761121849,7.735022224610134,-4.8921160227395335,2.2382797057419808,0.264803659929675,3.5183647430569094,2.684446367550453,-0.1562763735243253,2.791591126697184,-0.2858570144789698,2
No. 6_M_1.0 _200 _02-13-2025/2189.png,1.508136380239221,7.803971627419916,-5.094334545133856,2.2607918449954543,0.3603592382437934,3.3750318458403648,2.606252053183053,-0.1306562247078533,2.713255470439276,-0.1542049060848507,2
No. 6_M_1.0 _200 _02-13-2025/2190.png,1.5169134958841504,7.759276242445377,-4.709341712032865,2.500108804017536,0.3991089770331033,3.285149785178855,2.560686771632968,-0.2550107151700667,2.8106391855985926,-0.1719711362988738,2
No. 6_M_1.0 _200 _02-13-2025/2191.png,1.4213862708239366,7.70417664168496,-4.738919636566077,2.041539306834818,0.2865988941906332,3.50321666170462,2.7261697871748742,-0.3893289358448388,2.6763641741116024,-0.4924606343987026,2
No. 6_M_1.0 _200 _02-13-2025/2192.png,1.4084898162051616,7.804800963862613,-5.139601294592175,2.182922734492923,0.2460924738775673,3.4987151541259127,2.62019874907704,0.0799747747196386,2.963285533700008,-0.2116200339784606,2
No. 6_M_1.0 _200 _02-13-2025/2193.png,1.4363003160471095,7.811602357645331,-4.947017522489071,2.5272384021864456,0.4044453307413498,3.5897310690548707,2.664531869221001,0.094179236318733,2.6747945790886094,-0.3376210499313223,2
No. 6_M_1.0 _200 _02-13-2025/2194.png,1.3605307742381552,7.765766021791956,-4.929371019607964,2.153793048980578,0.2186722293928005,3.558101758939131,2.9191517314653685,-0.0413023424025249,2.7016387526840733,-0.491718326336769,2
No. 6_M_1.0 _200 _02-13-2025/2195.png,1.5236582340793587,7.718234725136661,-4.892185353037919,2.0806270225222745,0.5967480435160484,3.679428092797555,2.725363556479352,-0.2173679486770918,2.912303950209094,-0.1796950314227723,2
No. 6_M_1.0 _200 _02-13-2025/2196.png,1.481022438667166,7.765441304559978,-5.000418927554808,2.2341768958989663,0.4525277931138687,3.657731120271321,2.6915753119231263,-0.13157757029128,2.799503254417491,-0.2043602335671248,2
No. 6_M_1.0 _200 _02-13-2025/2197.png,1.490131379380208,7.790472009293792,-4.950015232433415,2.17248673189528,0.2156475535379041,3.378648790702819,2.424254544766012,-0.1657149767134971,2.8220843987099187,-0.3459976225708585,2
No. 6_M_1.0 _200 _02-13-2025/2198.png,1.4227780105067396,7.786952198501607,-5.137723228428764,2.3849753240972085,0.3675952372442781,3.765134118544761,2.665347439436199,-0.0485888688191149,2.663561769446224,-0.126072833398148,2
No. 6_M_1.0 _200 _02-13-2025/2199.png,1.419074635885667,7.747823365379023,-4.7635671846392285,2.1426937377696635,0.4274733908992596,3.3505898628414776,2.715810789681761,-0.2471645609857358,2.663695453456361,-0.5843109145752885,2
No. 6_M_1.0 _200 _02-13-2025/2200.png,1.4787609609869632,7.815269035701663,-5.020511475548289,2.473062382365785,0.1496267397335096,3.350571340685092,2.548785549198806,-0.0649652989183806,2.677712647177345,-0.2587997712352419,2
No. 6_M_1.0 _200 _02-13-2025/2201.png,1.366997649723344,7.835158225257105,-5.201717142982235,2.18171252758448,0.1629872749567322,3.726313076491651,2.434045606487621,0.1257868185295487,2.887896385994896,-0.1720119568752827,2
No. 6_M_1.0 _200 _02-13-2025/2202.png,1.4080596348995202,7.784690746327318,-5.04762855245631,2.2667005914889806,0.2579011236307877,3.4699715372855757,2.654291091705857,-0.1268109273077717,2.764038734241762,-0.4615745136304472,2
No. 6_M_1.0 _200 _02-13-2025/2203.png,1.472175426961968,7.732536634398317,-4.629529292445878,2.3074192460718645,0.4309598349156376,3.10962298090402,2.5780892893572256,-0.109854515596484,2.832836759961688,-0.5147594374431161,2
No. 6_M_1.0 _200 _02-13-2025/2204.png,1.497227627540041,7.7597241817428415,-4.860707022034284,2.425174585274579,0.426687497251109,3.247847724836041,2.6080212970496723,-0.2080012840055412,2.7032164824174902,-0.2853155556668245,2
No. 6_M_1.0 _200 _02-13-2025/2205.png,1.3884311386832249,7.694664316707819,-4.695214844582256,1.938226415048346,0.4673939103739695,3.629805265931865,2.847196809397025,-0.19264448196106,2.8045507593412715,-0.3584909320605789,2
No. 6_M_1.0 _200 _02-13-2025/2206.png,1.4392355871896363,7.804608171708136,-4.9534247720048805,2.513981585696235,0.3380506242443397,3.6601234797136746,2.791031647529468,0.0161228504338453,2.756169214145322,-0.2528618370473394,2
No. 6_M_1.0 _200 _02-13-2025/2207.png,1.5007487480869832,7.730570196547729,-4.565465944102947,1.916315095353748,0.3286545892172743,3.288938302475123,2.636007379925905,-0.3518348438963095,2.732347739007944,-0.4480799872208998,2
No. 6_M_1.0 _200 _02-13-2025/2208.png,1.391904705063398,7.768637279394499,-5.191251426750836,2.28854119914671,0.6394465118014097,3.516876523158385,2.451433116093967,0.0505494783770021,2.646702188270952,-0.2880437976669867,2
No. 6_M_1.0 _200 _02-13-2025/2209.png,1.5030910036996774,7.756126668084441,-4.847713154553692,2.3825239863466043,0.5255838908534658,3.029380608363064,2.4370045389151667,0.026409519248026,3.0108974459191806,-0.25416293993669,2
No. 6_M_1.0 _200 _02-13-2025/2210.png,1.374855591519804,7.785139836610242,-4.972368374980387,2.373518342182754,0.249283251169885,3.557629712299466,2.77494671185484,0.1287142775085357,2.682932825002169,-0.3050490128650092,2
No. 6_M_1.0 _200 _02-13-2025/2211.png,1.5089599082288825,7.803655150584376,-4.978428467507312,2.262501074673952,0.1078501483093994,3.415997056619462,2.5955324508555706,-0.1619950982691156,2.7737490809948357,-0.1555266696164754,2
No. 6_M_1.0 _200 _02-13-2025/2212.png,1.466429055384027,7.783851346323608,-4.935195934891127,2.4299042685225505,0.1994570177949413,3.793113761075719,2.613034838306815,-0.1844643123136959,2.666557241169075,-0.4227905470413113,2
No. 6_M_1.0 _200 _02-13-2025/2213.png,1.5140095405133565,7.776007041041169,-4.888298082535216,2.321720073123307,0.3870210934970375,3.474031868413431,2.4598324420055926,-0.0908251216239941,2.981274019248648,-0.2574738977998227,2
No. 6_M_1.0 _200 _02-13-2025/2214.png,1.4478980513971234,7.768589906819487,-4.904591967116946,2.37719002783462,0.319241888354008,3.633848472308991,2.818005778919873,-0.2256815745979281,2.7774406032511942,-0.4065419937820793,2
No. 6_M_1.0 _200 _02-13-2025/2215.png,1.493790394718684,7.806935385362344,-5.001239901663039,2.227244085807442,0.2144099577039275,3.5546306370032017,2.6927049355859247,-0.2267797699655078,2.75445907129625,-0.1958765202495118,2
No. 6_M_1.0 _200 _02-13-2025/2216.png,1.4681361253521317,7.7929431162092495,-4.926701734589954,2.2845136559979062,0.2465028342964466,3.393259171962094,2.465975317648509,-0.0807090887712185,2.89297037857201,-0.3195646610423894,2
No. 6_M_1.0 _200 _02-13-2025/2217.png,1.455772133852537,7.739007126875013,-4.848197262511831,2.2260795599397856,0.3227218519064214,3.664671922913328,2.874977565184087,-0.2433288256570689,2.868351694635722,-0.201726819196971,2
No. 6_M_1.0 _200 _02-13-2025/2218.png,1.5076926669480768,7.767659287556622,-4.831771161031277,2.30474994917054,0.1423720271730095,3.496607744612515,3.0499405049451296,-0.1751557298122499,2.5585305464865824,-0.1142462241549104,2
No. 6_M_1.0 _200 _02-13-2025/2219.png,1.472340722107437,7.797121626001708,-5.018622701625912,2.5205197295134942,0.2171518803835557,3.638728704640914,2.675820842551331,-0.0352094724301537,2.7132706854820707,-0.213903121010488,2
No. 6_M_1.0 _200 _02-13-2025/2220.png,1.3800529482934758,7.76348871253577,-5.072090277279016,2.22053895270253,0.2607519207814253,3.827548413395132,2.5466286787661825,0.0076129916830156,2.8018937118602265,-0.3559747061109399,2
No. 6_M_1.0 _200 _02-13-2025/2221.png,1.448815386655233,7.799126467354622,-4.996636763272347,2.352467698091581,0.1474649760154776,3.5740379364889803,2.6436642055515818,0.0084728203244477,2.8252179742637638,-0.2285091573611934,2
No. 6_M_1.0 _200 _02-13-2025/2222.png,1.5367855310171814,7.791051719849477,-4.879075977164354,2.5231111344668857,0.4556857577994364,3.335442298174872,2.706457252648942,-0.0762248588706953,2.598764567498327,-0.1009412639943798,2
No. 6_M_1.0 _200 _02-13-2025/2223.png,1.4100681085997469,7.796486543909921,-5.1058509158197545,2.2498609039908795,0.2569475126127996,3.7738118171494808,2.4947574860431523,0.0051641454100099,2.7692401257010277,-0.2390960194721643,2
No. 6_M_1.0 _200 _02-13-2025/2224.png,1.5288631656379872,7.79276019147985,-4.669323909065955,2.4279430531939834,0.3546162477532615,3.14508526255129,2.5998280939888883,-0.2230657337839137,2.7502433823527443,-0.1520717358612227,2
No. 6_M_1.0 _200 _02-13-2025/2225.png,1.4438263262340838,7.784399527798172,-5.120891747124922,2.1659155167209163,0.1561540944193327,3.676686657339389,2.6522505647951244,0.0299417484709172,2.8840680403881325,-0.3129398365324376,2
No. 6_M_1.0 _200 _02-13-2025/2226.png,1.4783559458722395,7.765450638544921,-4.9205586802170975,2.2804893269990103,0.2919609950506645,3.630706172831972,2.690729700361673,-0.0260654141864478,2.6404628138943007,-0.2014590114070986,2
No. 6_M_1.0 _200 _02-13-2025/2227.png,1.441467212355092,7.777491019608799,-5.178912903520933,2.2979074171919573,0.4025039595274347,3.648814719591417,2.7858326891870284,-0.1177218992063346,2.810792179476249,-0.1110746372105455,2
