,0,1,2,3,4,5,6,7,8,9
No. 6_M_1.0 _200 _02-13-2025/3610.png,-4.348380943077409,3.919961770488914,-0.04786795805855526,-0.8291297697417761,3.203977379268769,-0.16752894103166005,-1.3704471097590833,-0.8012100279358849,3.541249996397797,0.29801785784075197
No. 6_M_1.0 _200 _02-13-2025/3611.png,-4.3500738795317915,4.036997203080621,0.008025103540481027,-1.1374689403466096,3.065139354404701,-0.21593330025304613,-1.555260121279383,-0.8801454987643025,3.5376284038944474,0.5143693674389822
No. 6_M_1.0 _200 _02-13-2025/3612.png,-4.398092405970392,3.8892669204043675,-0.10552589621624797,-1.0727089234402607,3.056526291151246,-0.11309461892061945,-1.4905583521686252,-0.6816511945981967,3.43526987851393,0.3767169978882019
No. 6_M_1.0 _200 _02-13-2025/3613.png,-4.2537223594305855,3.954487125291402,-0.19362509448021648,-0.9710463278666897,3.1896574557334225,-0.18858936777596647,-1.3247638614947443,-0.72156495696919,3.518244706336179,0.39704387241772254
No. 6_M_1.0 _200 _02-13-2025/3614.png,-4.284372350241283,3.7727999198513196,0.077106362134991,-1.126716789764357,3.294653786812977,-0.35749237604079065,-1.2679032160117618,-0.8211806853799244,3.3545425240553994,0.3896821953527647
No. 6_M_1.0 _200 _02-13-2025/3615.png,-4.066742946656457,4.080697609854855,-0.08101868311029214,-0.9329964155729051,3.0872745052422434,-0.15337781747383916,-1.3535146473684616,-0.8023882562483715,3.3673193061195117,0.36217683851230387
No. 6_M_1.0 _200 _02-13-2025/3616.png,-4.26848001352415,3.9428185596211955,-0.14634800319420016,-0.9633983584655077,3.153362926421703,-0.25396836876086315,-1.2969685205802033,-0.7563218926657145,3.641715333191998,0.2258018262657151
No. 6_M_1.0 _200 _02-13-2025/3617.png,-4.431701708051499,3.9990577643274303,0.08107001665279157,-0.9700678169960133,3.134556850439417,-0.16234104805890226,-1.3745606902722083,-0.8637604804911287,3.4990479076358136,0.3108972565551631
No. 6_M_1.0 _200 _02-13-2025/3618.png,-4.075140382030404,3.883411795919653,-0.1366657289185511,-0.9866670840511871,3.242124774695782,-0.36951270277180415,-1.4734932679741166,-0.8520939543473336,3.3978189378268446,0.4210753390968045
No. 6_M_1.0 _200 _02-13-2025/3619.png,-4.206653107995786,4.046607513146208,-0.048155382861208906,-0.9858728950048974,3.0809765845544987,0.05702878890026897,-1.3813991056039607,-0.6971733793553367,3.4052710290997554,0.32188188449600474
No. 6_M_1.0 _200 _02-13-2025/3620.png,-4.4385828057101,3.9079761517910523,-0.23349695886060395,-0.9577530468632549,3.318129603398454,-0.3095524467604256,-1.5369721362056674,-0.7151570949638124,3.339304394445702,0.3332816251951076
No. 6_M_1.0 _200 _02-13-2025/3621.png,-4.224016143699786,3.89602470651021,-0.0960665719735001,-1.0847521768613317,3.3028690037269754,-0.1807067955159214,-1.4128014469239103,-0.6442222223875209,3.4849978907034034,0.31806891369195744
No. 6_M_1.0 _200 _02-13-2025/3622.png,-4.2526605398374135,3.8915046830995506,0.11766811118631182,-1.1382537083416189,3.1417090635734537,-0.2514050940172745,-1.3516611652472275,-0.8756164851432269,3.4563523552797304,0.4898472825636433
No. 6_M_1.0 _200 _02-13-2025/3623.png,-4.051485623903239,3.9636420295439803,-0.09187679719918052,-1.2420458249110835,3.194679192167542,-0.31523522954269856,-1.4669984474122273,-0.8388777069026343,3.3057561213390874,0.5162559486544365
No. 6_M_1.0 _200 _02-13-2025/3624.png,-4.312567229165086,4.055505288431082,-0.24879260010385984,-0.9006281896358992,3.153564312434766,-0.057440522084990064,-1.3865151153725475,-0.722663334846323,3.3216070981136694,0.3451209705793805
No. 6_M_1.0 _200 _02-13-2025/3625.png,-4.376419794903902,3.9984280761283806,-0.2865169868239814,-0.9354583292696059,3.1913499303313695,-0.1735005301782846,-1.3803380694883913,-0.5704847390545211,3.4042323817092477,0.2184803383440772
No. 6_M_1.0 _200 _02-13-2025/3626.png,-4.449388249794165,3.903625403751901,0.10849587871174293,-0.7627427033607583,3.2023724522276265,-0.08950148531582203,-1.4054345222793574,-0.7181775269888444,3.597464366109355,0.32439785013199174
No. 6_M_1.0 _200 _02-13-2025/3627.png,-4.255860372068299,3.948207177645457,-0.08991414983147727,-0.9361170933751009,3.1847196644545117,-0.33840866202625053,-1.2826795425890922,-0.8215021173157284,3.417592865304067,0.43894108905565243
No. 6_M_1.0 _200 _02-13-2025/3628.png,-4.346832860088275,3.982039985368811,-0.065206345515751,-0.9898977628499654,3.081912525772097,-0.02718959464656079,-1.3742484297434603,-0.7690592953552926,3.4796851324235694,0.3310095075470274
No. 6_M_1.0 _200 _02-13-2025/3629.png,-4.3873974316686635,3.8857452455083408,-0.312244204318624,-1.0353460542021473,3.2958959285205505,-0.1592314786545428,-1.3859392791377572,-0.8362975073917909,3.4328489447760724,0.3020394652307754
No. 6_M_1.0 _200 _02-13-2025/3630.png,-4.333754307504732,4.034115463509287,0.08254213756746509,-1.014638340352871,3.060265958074639,-0.1486042325937853,-1.3933487631224168,-0.9330089963277093,3.456702844181706,0.36947575647293807
No. 6_M_1.0 _200 _02-13-2025/3631.png,-4.2171565687907835,4.0479397193287205,-0.10815363662867838,-0.9476666760688097,3.233424888194359,-0.18172978796862127,-1.3779354114617868,-0.7071761838848598,3.3476270552195575,0.34525309027514783
No. 6_M_1.0 _200 _02-13-2025/3632.png,-4.388095746449903,4.006941622681007,-0.035818066975476626,-0.9676647608583924,3.331481080887169,-0.08212268143381829,-1.4158016565956124,-0.6530223088968485,3.417468283127408,0.4131877646272346
No. 6_M_1.0 _200 _02-13-2025/3633.png,-4.320129260773513,3.814823393241481,0.0872357564892905,-1.0163484705166264,3.1489930491268505,-0.1375624583636057,-1.3707879045242537,-0.6809906058587574,3.533816577438654,0.28846723446509737
No. 6_M_1.0 _200 _02-13-2025/3634.png,-4.123971700159476,3.977383074335132,0.005812994925008752,-1.1816495777927933,3.132859004572628,-0.18929532073591337,-1.4839240263793165,-0.7705904162670549,3.492921913130801,0.4305896410597918
No. 6_M_1.0 _200 _02-13-2025/3635.png,-4.154225957311648,4.042589051572139,0.06979391535058,-0.8849799877715308,3.242859465592179,-0.2849185408916868,-1.3482466633871784,-0.7849767912883285,3.4079097414687705,0.45954719209039263
No. 6_M_1.0 _200 _02-13-2025/3636.png,-4.335329268313546,3.9202225142981764,0.18529331461333776,-0.9221902957843477,3.2130154913755073,0.010118925710881577,-1.2417301621646393,-0.6725686665977761,3.401218773299389,0.32885783214530306
No. 6_M_1.0 _200 _02-13-2025/3637.png,-4.226632107900063,3.791002697543662,-0.07772159209305052,-0.9919476540124927,3.2351408595371907,-0.15507979444711095,-1.4007087403368754,-0.7200554579438014,3.531753430468111,0.32029106808606134
No. 6_M_1.0 _200 _02-13-2025/3638.png,-4.2515526495062534,3.956468260093021,0.052732686454112,-0.9852038184390048,3.26313381481824,-0.28653994384010817,-1.3152171694398425,-0.8075357627339912,3.5702106155913063,0.47279408262804257
No. 6_M_1.0 _200 _02-13-2025/3639.png,-4.175869258192038,3.86998899524497,0.24229167911870064,-0.9388826701793462,3.1123436260860897,-0.21010703798331587,-1.4341937628191632,-0.718691885730462,3.358904175062203,0.3774277303351079
No. 6_M_1.0 _200 _02-13-2025/3640.png,-4.255139429676111,3.876933252097049,-0.07613715395989296,-1.0875714620095494,3.2221170273297752,-0.15129398220698587,-1.3820590865028124,-0.890435016095732,3.404140744921338,0.29329571234747354
No. 6_M_1.0 _200 _02-13-2025/3641.png,-4.400187769430072,3.868989146414001,-0.16333124940716637,-1.0944183707977793,3.065733240553327,-0.16683445678928566,-1.4435031652083261,-0.8155665562709462,3.5929406767366423,0.33934371116405604
No. 6_M_1.0 _200 _02-13-2025/3642.png,-4.114064160749904,3.8939026483399393,-0.012338486526610737,-1.0840515685330718,3.249402634342444,-0.19898592638506996,-1.3783207345553203,-0.9165516219672414,3.525620814522794,0.3809741951681458
No. 6_M_1.0 _200 _02-13-2025/3643.png,-4.2104507701122955,3.9329368783580057,-0.10322080584411886,-0.9973505065446409,3.3101151119468146,-0.27280913917428373,-1.3209940963307492,-0.885905216589415,3.4766906604910073,0.2967879387042651
No. 6_M_1.0 _200 _02-13-2025/3644.png,-4.44152349101228,3.8992045613699293,-0.07322009574943245,-0.9307984117219616,2.986841268265172,-0.1038205676212769,-1.562177760551211,-0.8538440841533985,3.4486223099510234,0.41327709400635815
No. 6_M_1.0 _200 _02-13-2025/3645.png,-4.2815580955510075,3.8116120089265246,-0.0623396205428719,-1.2004355618977147,3.3724557593160394,-0.19149505726916027,-1.4565664806458218,-0.796557912004122,3.4899048066164373,0.44414546795063714
No. 6_M_1.0 _200 _02-13-2025/3646.png,-4.28607717862593,3.9495861727724297,0.052407531011175124,-0.9142957702190451,3.040691353333391,-0.11976643141604493,-1.208481567717462,-0.6181003680083332,3.484290982970677,0.2834966799255296
No. 6_M_1.0 _200 _02-13-2025/3647.png,-4.097764263459262,3.8170878151552206,-0.17975322598588406,-1.0434002038469998,3.1642711749024532,-0.214158754610696,-1.283263743144647,-0.7763598494652317,3.5036567827112317,0.36106868447285567
No. 6_M_1.0 _200 _02-13-2025/3648.png,-4.2914910564118065,3.9953273213679994,-0.00801499551874052,-0.892328988771153,3.1326949806884734,-0.10732263472140113,-1.2068237579106889,-0.6657943152039438,3.437459587197562,0.2913083638374441
No. 6_M_1.0 _200 _02-13-2025/3649.png,-4.296092471730992,3.9851192172963597,-0.23638684610740235,-1.1385494387796333,3.311736432028608,-0.17917399271122747,-1.4396383288522336,-0.9094650876024319,3.342039044298561,0.5486941728855652
No. 6_M_1.0 _200 _02-13-2025/3650.png,-4.281371294021835,4.069588126057997,-0.13692903152651503,-0.9848124565504843,3.084210949451633,-0.16240057382172468,-1.3080568148385787,-0.747589961608174,3.488452074155743,0.3942853574664258
No. 6_M_1.0 _200 _02-13-2025/3651.png,-4.35951621927499,4.000189994360109,-0.2397940760596029,-1.0295246377599154,3.151665979143453,-0.0517101719366706,-1.3389977361895375,-0.5962488984089793,3.599449793855716,0.43837586947972396
No. 6_M_1.0 _200 _02-13-2025/3652.png,-4.2217149207664795,3.925056019594824,-0.0798176709172278,-1.1002686707561473,3.2001808288795184,-0.16290996753280718,-1.3539133373565055,-0.8093902605856638,3.478567569532699,0.3656571682211678
No. 6_M_1.0 _200 _02-13-2025/3653.png,-4.199014755107909,4.066848846716998,-0.12438051767942504,-0.9936046573745632,3.0550296565246695,-0.19058916709285878,-1.4150480685286058,-0.9341815109351028,3.578370302457488,0.48183690209980856
No. 6_M_1.0 _200 _02-13-2025/3654.png,-4.313117932096789,3.950916255533008,-0.02841512945378355,-1.0692256324289682,3.203325470686563,-0.21894475610591613,-1.5097344447549803,-0.9001102041038687,3.397374950168903,0.4245679147820982
No. 6_M_1.0 _200 _02-13-2025/3655.png,-4.3712735909723115,3.9767099556005476,-0.048336678015711954,-0.9234138918333743,3.1759821185975374,-0.19229509054917715,-1.4028581482636737,-0.7049854058230007,3.4456937267405285,0.42518602253110904
No. 6_M_1.0 _200 _02-13-2025/3656.png,-4.459147012748915,4.025551022140334,0.03815677603449075,-1.036969352742033,3.2833613613216337,-0.06524547709434003,-1.3534489376856293,-0.7688125312689129,3.509266168483002,0.4070971363492517
No. 6_M_1.0 _200 _02-13-2025/3657.png,-4.162565033406003,3.92974554558787,0.20683315859759333,-1.0619878259319053,3.287961042521907,-0.3771499071325959,-1.5113291585855109,-0.9485379373664333,3.3883452361859216,0.4392125528061239
No. 6_M_1.0 _200 _02-13-2025/3658.png,-4.37966070009037,4.000256953135247,-0.05730046368789843,-1.034860274564429,3.1162199546028626,-0.11292829725331233,-1.3826876433712851,-0.6298651564822491,3.508400973141554,0.4154114512468152
No. 6_M_1.0 _200 _02-13-2025/3659.png,-4.322372252777791,4.080093636586597,-0.08969820613791946,-1.1817959817494756,3.1196286189348283,-0.2193800529189689,-1.513904028330824,-0.8041468632721456,3.459230997237575,0.46745133194893373
No. 6_M_1.0 _200 _02-13-2025/3660.png,-4.422619164508692,3.9220782481050644,-0.10831361999506228,-0.941557329168937,3.286202226101275,-0.2225442084498872,-1.437305490174823,-0.7081545710226127,3.5417764198441937,0.45361972281638474
No. 6_M_1.0 _200 _02-13-2025/3661.png,-4.325987959774339,3.949629896839125,0.04857286321868415,-1.028893076793775,3.1532024475307936,-0.218955353046427,-1.4050640356419377,-0.8507821026106015,3.5509775476487375,0.24192251773043782
No. 6_M_1.0 _200 _02-13-2025/3662.png,-4.559032957864359,3.8664381230476454,0.05276305079343757,-0.964499072445915,3.1338425773851837,-0.15489324873004406,-1.4369013697148658,-0.8705056474919903,3.4554244033979202,0.32147563974957993
No. 6_M_1.0 _200 _02-13-2025/3663.png,-4.296121524574717,4.044036460214287,0.017220525672057008,-0.9317142176381852,2.951214319718481,-0.17118833351953322,-1.3064959274059431,-0.8916154232655993,3.326309007387761,0.3362427758269355
No. 6_M_1.0 _200 _02-13-2025/3664.png,-4.087459082662537,3.6599707286729575,0.6288459709581051,-1.3182480013850233,2.8973423796036846,-0.2818424508088144,-1.375729275769252,-0.9763403104731143,3.7038930195820505,0.3194633684501218
No. 6_M_1.0 _200 _02-13-2025/3665.png,-4.001324175861876,3.6912794871465007,0.3468511229779754,-1.378399006817105,2.9137075785578825,-0.340800275126556,-1.4084571525759546,-1.2189562348459013,3.609837045764042,0.6590488607781162
No. 6_M_1.0 _200 _02-13-2025/3666.png,-4.403524941908383,4.032411219801618,0.03301983669496167,-0.9356093559516463,2.8086169665467047,-0.3295896366901472,-1.4885134600024499,-0.9037971854914053,3.3697684200784614,0.37260862470751244
No. 6_M_1.0 _200 _02-13-2025/3667.png,-4.279125991776504,3.8412334996650674,0.13359079430972187,-1.047645422277963,3.1182149481220947,-0.27785435693377813,-1.3743167495070834,-0.9455406554089976,3.5324815467396222,0.25945351616278156
No. 6_M_1.0 _200 _02-13-2025/3668.png,-4.255649460609513,3.6753239687626067,-0.011817980727006017,-1.0784603186490198,3.0317413359608416,-0.3806284609842092,-1.554488938378486,-1.0751712703242857,3.5401177273284725,0.4444960602422672
No. 6_M_1.0 _200 _02-13-2025/3669.png,-4.306148425549321,3.7220027921019763,-0.06331253232590939,-0.859118228196107,3.02438787629742,-0.3761098912665264,-1.584428477309351,-0.7891842195329968,3.481747184542443,0.39968152049564676
No. 6_M_1.0 _200 _02-13-2025/3670.png,-4.293980291058274,3.855867226176228,0.004401659109220191,-1.0392497444247795,3.3872708911043348,-0.3440744831785816,-1.4518164072987214,-0.8604127799423811,3.4542671526946847,0.26991908014589816
No. 6_M_1.0 _200 _02-13-2025/3671.png,-4.168430080064047,3.6523848741593388,-0.044184604780591386,-1.0848607107521424,2.95415875608944,-0.19616341205686894,-1.3661322402482037,-0.9365564096906072,3.566477563560924,0.23709934471172334
No. 6_M_1.0 _200 _02-13-2025/3672.png,-4.239499130720757,3.8830049313942854,-0.20574633319458435,-0.9837430139003311,3.1328572718300958,-0.4096973146414866,-1.4886893448347396,-0.9105265296527154,3.4915640853103804,0.47054761458455374
No. 6_M_1.0 _200 _02-13-2025/3673.png,-4.268926581799198,3.7585858128806353,-0.21220847107708707,-0.9576418889156244,3.00621921575277,-0.3966893630657893,-1.4417982183649038,-0.795673598791371,3.4690536807660797,0.40794889583938554
No. 6_M_1.0 _200 _02-13-2025/3674.png,-4.277776708218304,3.95084110876023,-0.2230222075765269,-1.063009569992916,3.186201733940086,-0.20192839921801253,-1.5158526291547274,-0.9395831052587313,3.5675256654228598,0.38951044182809946
No. 6_M_1.0 _200 _02-13-2025/3675.png,-4.336154769499956,3.839665935324163,-0.005293974686887637,-0.9287490587239651,3.2790588095127737,-0.2677653278280423,-1.4643441923430367,-0.907627826539696,3.6155081327493184,0.2002727767335406
No. 6_M_1.0 _200 _02-13-2025/3676.png,-4.3644966552445945,3.854308473080218,0.08335985745979357,-0.980179730478917,3.0560684233799407,-0.1571262099662576,-1.3562260479374448,-0.8316422068523632,3.525966375632768,0.13099879666806125
No. 6_M_1.0 _200 _02-13-2025/3677.png,-4.162133772877683,3.77370874514871,0.15530984150947447,-1.034353802904982,3.089840769134847,-0.3894603101048384,-1.4582476402960116,-1.0496039234522936,3.5374920356712467,0.2631354542074371
No. 6_M_1.0 _200 _02-13-2025/3678.png,-4.283760007994975,3.9062891122545573,0.04564362474117978,-0.9493812993971256,3.23033044744217,-0.20965593859750253,-1.3447364407773432,-1.0534460186518864,3.531959031304795,0.07364697026655787
No. 6_M_1.0 _200 _02-13-2025/3679.png,-4.364811574988567,3.879334000297573,-0.06660284778564574,-1.0226632457022768,2.975993249340434,-0.0811087087925575,-1.447857745651007,-0.774030264356103,3.53717523497893,0.39504444367704306
No. 6_M_1.0 _200 _02-13-2025/3680.png,-4.259070183382948,3.826913341922007,-0.05098819744366878,-0.9829217191113626,3.1585380222834774,-0.27040167062725917,-1.3759475011825277,-0.8156544058632642,3.653865034589227,0.3064948078049299
No. 6_M_1.0 _200 _02-13-2025/3681.png,-4.1932064289533235,3.706624297271449,-0.09692964784554725,-0.9931248182838823,3.4043498935446532,-0.5339198569817998,-1.5258498233574411,-0.8769449261184707,3.430640954087993,0.42438871281674384
No. 6_M_1.0 _200 _02-13-2025/3682.png,-4.298655968040434,3.915957331684557,-0.069254748703651,-1.0167895605363588,3.0573166311097886,-0.19318179835135885,-1.3898340703898413,-0.7789977570092468,3.463754299454628,0.398898667188178
No. 6_M_1.0 _200 _02-13-2025/3683.png,-4.229475783799373,3.702034504621854,0.07426732833568117,-1.1320891255540895,3.2481614451179173,-0.2921170787053935,-1.4542624434292313,-0.718073995690041,3.516466646972808,0.3973474914620043
No. 6_M_1.0 _200 _02-13-2025/3684.png,-4.1968994196859875,3.869417134717398,-0.04251307774899615,-1.1941287557114721,3.0439194721607885,-0.08511330292586061,-1.5981344545406664,-0.8595045320850803,3.5542133610141855,0.2991515623258567
No. 6_M_1.0 _200 _02-13-2025/3685.png,-4.181936188543009,3.8883538109216196,-0.31542625598843266,-0.9575362424889082,3.3371912939618937,-0.36679244134256495,-1.4686024084364517,-0.7631748781825927,3.418556178213599,0.4270754282350371
No. 6_M_1.0 _200 _02-13-2025/3686.png,-4.18732636679805,3.8886294088660196,-0.14600542002100347,-0.9730465183942876,3.056739996385294,-0.2749016425313102,-1.5222069016570974,-0.835801713607939,3.5709726085374225,0.5379315797634412
No. 6_M_1.0 _200 _02-13-2025/3687.png,-4.322287818411039,3.6939459614085077,-0.04775017052640429,-1.0437516923595611,3.1125701569804582,-0.24184184702548084,-1.4052901572147947,-0.7857874282779322,3.6310876449186695,0.36798285692021393
No. 6_M_1.0 _200 _02-13-2025/3688.png,-4.235145850242145,3.7572194902686764,0.04632658692530178,-1.0205954818701475,3.243485693391947,-0.3209150750513343,-1.445592552477883,-0.7863486839206137,3.606124605199488,0.30909564951878865
No. 6_M_1.0 _200 _02-13-2025/3689.png,-4.403609112903252,3.9429738825371476,-0.14961189887661064,-0.8912934327992303,3.0200574284777972,-0.07865333560939147,-1.4173782897284861,-0.7390253691377859,3.3725029082157176,0.32589683078904663
No. 6_M_1.0 _200 _02-13-2025/3690.png,-4.236560399232576,3.795415071096893,-0.06606274080400709,-0.9975930320969937,3.0966123532786867,-0.1372393131832066,-1.487980516397778,-0.8600263573306339,3.6485194573261452,0.2174605168784014
No. 6_M_1.0 _200 _02-13-2025/3691.png,-4.342349456290575,3.7658452870069956,-0.05975787297411905,-0.7874592335082689,3.177331231843044,-0.2122614762605517,-1.3599964918046914,-0.6079564465783402,3.5675430927540877,0.27695810269668186
No. 6_M_1.0 _200 _02-13-2025/3692.png,-4.217425144012798,3.933422308522843,-0.07207658588441568,-0.9997571505949896,2.9049877145229575,-0.1942973853315979,-1.3531242817656668,-0.7752555949313651,3.645845886879668,0.3310060715611738
No. 6_M_1.0 _200 _02-13-2025/3693.png,-4.298402147930866,3.826130461704393,-0.1333181319670338,-0.9833901976516177,3.0892036288294884,-0.05968009275374575,-1.4358008179291013,-0.6147836376780527,3.45486424448797,0.4239547571121065
No. 6_M_1.0 _200 _02-13-2025/3694.png,-4.41228159618136,3.807383242088129,0.09539063274735327,-0.889005505338865,3.0192142812397287,-0.01735623227595262,-1.2830457108139517,-0.8161135899208283,3.578559755426137,0.32016640724891676
No. 6_M_1.0 _200 _02-13-2025/3695.png,-4.298298600122029,3.713155048893441,0.003589237875226914,-1.2314216377101044,3.202921560388303,-0.34165916164734345,-1.397361936920185,-0.9490542391592358,3.5275075046244453,0.3750491249881378
No. 6_M_1.0 _200 _02-13-2025/3696.png,-4.151933754217409,3.8676974286194765,-0.2255069500378024,-0.9894752382182119,2.9930973391582056,-0.27062445623095677,-1.5436322494951322,-0.9542360385180402,3.4707087281487614,0.3529749604336132
No. 6_M_1.0 _200 _02-13-2025/3697.png,-4.376855996946978,3.837949308526281,-0.060326092926571206,-0.8828208609226129,3.246091224563701,-0.1852765445723108,-1.4905436752654309,-0.7213060389694306,3.504167357888983,0.45561241813912856
No. 6_M_1.0 _200 _02-13-2025/3698.png,-4.2960375904762,3.832261707249363,-0.06236564652850163,-1.1168558579464687,2.9094562438425196,-0.1531667778053145,-1.3967027950175241,-0.8361068175882727,3.5555717456814264,0.3983821528892526
No. 6_M_1.0 _200 _02-13-2025/3699.png,-4.256713493637562,3.8351997375516915,-0.3473625470927342,-0.9362163754177049,3.1249275402629113,-0.23337032480274988,-1.5394232972636492,-0.6631360472828742,3.4725962870402536,0.3473365865407576
No. 6_M_1.0 _200 _02-13-2025/3700.png,-4.498565820366689,4.021809698334309,-0.032162737601417746,-0.8170875419383838,3.0175357887463026,0.018521478407409475,-1.3141055448825563,-0.7092492152267305,3.489593644097261,0.3432799779030211
No. 6_M_1.0 _200 _02-13-2025/3701.png,-4.395803266409482,3.9633630384620915,-0.005726063995577846,-0.8893162565245918,3.0285958852186043,-0.026851556904181617,-1.5042550052685426,-0.9472487497430704,3.5163678991938423,0.47936604526082416
No. 6_M_1.0 _200 _02-13-2025/3702.png,-4.398341558772331,3.8543886458624614,-0.05580339688902036,-0.9206884040079641,3.209203381110945,-0.13215892553901165,-1.440941183681743,-0.9233259218472956,3.4048402151098296,0.32801458294687125
No. 6_M_1.0 _200 _02-13-2025/3703.png,-4.256137785676708,3.8386469315051484,0.11069311462746967,-0.9866934990788785,3.0096357038926818,-0.010747893993138913,-1.4215401464815944,-0.8927265836585336,3.444612350397125,0.16436096391935395
No. 6_M_1.0 _200 _02-13-2025/3704.png,-4.3837118960993395,3.9439779988758943,0.08965700660102627,-0.8130003772902654,2.933309199393472,0.062097233193349144,-1.4654926848228962,-0.7370020205051198,3.4462788063710885,0.266653496258475
No. 6_M_1.0 _200 _02-13-2025/3705.png,-4.23095010572111,3.8760158244909038,-0.007167452880128877,-1.0295097979315928,3.0411104978041164,-0.3463375687963204,-1.457840447574262,-0.9295594433401284,3.3620169815033893,0.43011724043612976
No. 6_M_1.0 _200 _02-13-2025/3706.png,-4.279980985427787,3.727005949577304,-0.014105937430384685,-1.0468690285032958,3.2039463067695233,-0.33986639916394523,-1.3735365302348561,-0.87685640986221,3.51826368005688,0.3122114200510828
No. 6_M_1.0 _200 _02-13-2025/3707.png,-4.4850687370204305,3.9292662466269497,-0.03829173514127504,-0.9968157668007365,3.1629652589161266,-0.23826199951783034,-1.3502661122015143,-0.745251842204036,3.3941275800443984,0.4953771508928777
No. 6_M_1.0 _200 _02-13-2025/3708.png,-4.182084942709581,3.9615924427890814,0.09316021464338853,-0.9857798360128891,2.896843418207929,-0.3469324210939906,-1.4212313141881723,-0.89281764295795,3.5052450538010143,0.407280088929197
No. 6_M_1.0 _200 _02-13-2025/3709.png,-4.170053269009635,4.122418829816304,-0.09070936043629807,-0.8741294999669016,3.0024033474809224,-0.15776393162698144,-1.5521324785548947,-1.006272527229548,3.4768183908524306,0.43396735861080726
No. 6_M_1.0 _200 _02-13-2025/3710.png,-4.187603714630517,3.8195515250018888,-0.06388298715430807,-1.1409471722776248,3.243451494522327,-0.3810672405047124,-1.3894302785509822,-1.02818662808256,3.482617825267992,0.4712605348524028
No. 6_M_1.0 _200 _02-13-2025/3711.png,-4.369816243809752,3.810642190619106,0.011735786786939428,-1.0689605632285986,2.9675783391953905,-0.14984244250833934,-1.4059090436642365,-0.9528644327946374,3.4982313590446283,0.3388815624344286
No. 6_M_1.0 _200 _02-13-2025/3712.png,-4.42303945624049,4.00289064811134,-0.09806061037109792,-0.9286667883019328,2.932259701150178,-0.13248659117640438,-1.4394285867319103,-0.9171794636542074,3.411935853487404,0.48805840974949355
No. 6_M_1.0 _200 _02-13-2025/3713.png,-4.335416052158806,3.912813095972859,-0.13232090915025196,-0.9501553966370908,3.075208408853399,-0.3327242583266834,-1.401011295298153,-0.92355635474153,3.3334335293042603,0.45084477097352993
No. 6_M_1.0 _200 _02-13-2025/3714.png,-4.25222418286297,3.882155538995117,-0.15637893885151932,-1.0929575222949959,2.943935818510348,-0.25651608926210434,-1.445733637797414,-0.8803323780028984,3.443347456814597,0.5325151852619356
No. 6_M_1.0 _200 _02-13-2025/3715.png,-4.267443366325483,3.9632688239224496,-0.12279980040866789,-1.0751202945315468,2.851688616232487,-0.1422336043150274,-1.4190227518563938,-0.9282509371030478,3.5404137035072907,0.45915326761931885
No. 6_M_1.0 _200 _02-13-2025/3716.png,-4.310478576250982,3.8711721356755433,-0.020178062898967397,-1.079222243246491,3.2684265775372707,-0.27933551307906646,-1.3579958760332886,-0.9254354376285221,3.414833372179376,0.3262383147333292
No. 6_M_1.0 _200 _02-13-2025/3717.png,-4.310930439442231,3.986067330194024,-0.11551350989398301,-1.0588439991683645,3.1598997722219875,-0.13873135357317423,-1.4254213817826593,-0.8675980110403732,3.4354103412389447,0.4259671855889233
No. 6_M_1.0 _200 _02-13-2025/3718.png,-4.276161414478127,3.905039412903472,-0.09554011433649023,-0.8778872625897813,3.19260836326514,-0.2632291087432894,-1.4221529892935838,-0.9036412809956902,3.389469494242938,0.39998236327673675
No. 6_M_1.0 _200 _02-13-2025/3719.png,-4.41925274378065,3.8886034465587196,-0.16296520824917948,-0.9399350523201715,3.0471145745042074,-0.02832097795829913,-1.3533462975444637,-0.7622965583697168,3.4176374630754576,0.2585938958244589
No. 6_M_1.0 _200 _02-13-2025/3720.png,-4.176867546516052,3.8552807428546383,-0.16660541627102532,-1.1916809843342016,3.157006390256339,-0.3261920746346485,-1.3989990511829682,-0.8706258847129309,3.4985941079056486,0.4738189599996101
No. 6_M_1.0 _200 _02-13-2025/3721.png,-4.368342087885987,3.859855182486476,-0.08291152339860908,-1.026352375521915,3.139403242567581,-0.18106878691095352,-1.431370186877905,-0.6568136433924652,3.5011510140852264,0.2099660814981701
No. 6_M_1.0 _200 _02-13-2025/3722.png,-4.274679800806533,4.033079422355232,0.09050665381857037,-0.9101594362875609,2.8853261372188843,-0.14745004383879134,-1.2846651821655006,-0.8671538276965114,3.479667243619297,0.46084219409187455
No. 6_M_1.0 _200 _02-13-2025/3723.png,-4.172428012586992,3.886920963968287,0.014438299321748005,-1.0859134894292,2.8689304647032765,-0.1270207272870576,-1.3081746254431936,-0.8808289898986708,3.5337100395073806,0.39091190940029064
No. 6_M_1.0 _200 _02-13-2025/3724.png,-4.321096687906994,3.8873717836126334,-0.05726073486557404,-1.0836925749082011,3.0378003558694258,-0.13919950163671313,-1.427121024898212,-0.9136699215424704,3.4971062925827514,0.4568570788022712
No. 6_M_1.0 _200 _02-13-2025/3725.png,-4.473337358479258,3.893590278339382,-0.22235884917935955,-1.1361422996500252,2.979020640318703,-0.10188893251019371,-1.5785907414955402,-0.7740581548721552,3.530842517730707,0.3345865142726647
